layer,head,sample,tokens,baseline_loss,edited_loss,delta_loss
6,26,113,117.0,4.415828704833984,4.389743804931641,-0.02608489990234375
6,26,114,160.0,3.988440990447998,3.9851622581481934,-0.0032787322998046875
6,26,115,115.0,3.474060297012329,3.474187135696411,0.00012683868408203125
6,26,116,120.0,3.551665782928467,3.5542798042297363,0.0026140213012695312
6,26,117,186.0,3.7136735916137695,3.7139534950256348,0.0002799034118652344
6,26,118,138.0,3.1632800102233887,3.1714248657226562,0.008144855499267578
6,26,119,80.0,2.3273348808288574,2.309493064880371,-0.017841815948486328
6,26,120,164.0,2.849583864212036,2.850853443145752,0.0012695789337158203
6,26,121,215.0,3.761408567428589,3.7714555263519287,0.010046958923339844
6,26,122,81.0,3.2764456272125244,3.269739866256714,-0.006705760955810547
6,26,123,171.0,3.1637179851531982,3.166538953781128,0.0028209686279296875
6,26,124,41.0,5.6693196296691895,5.662691116333008,-0.006628513336181641
6,26,125,103.0,3.8813576698303223,3.8861842155456543,0.004826545715332031
6,26,126,145.0,3.006119966506958,3.0084991455078125,0.002379179000854492
6,26,127,102.0,2.92803955078125,2.923649787902832,-0.004389762878417969
6,27,0,196.0,3.6189582347869873,3.613954544067383,-0.005003690719604492
6,27,1,127.0,3.22214412689209,3.210801839828491,-0.011342287063598633
6,27,2,162.0,2.2713801860809326,2.26547908782959,-0.0059010982513427734
6,27,3,92.0,4.133184909820557,4.127987384796143,-0.0051975250244140625
6,27,4,194.0,3.299353837966919,3.2988243103027344,-0.0005295276641845703
6,27,5,115.0,2.8214778900146484,2.8127384185791016,-0.008739471435546875
6,27,6,109.0,4.325214862823486,4.323934555053711,-0.0012803077697753906
6,27,7,48.0,3.449648857116699,3.4502127170562744,0.0005638599395751953
6,27,8,69.0,3.7256877422332764,3.73152494430542,0.005837202072143555
6,27,9,85.0,3.190195322036743,3.190948009490967,0.0007526874542236328
6,27,10,238.0,2.782064914703369,2.7808351516723633,-0.0012297630310058594
6,27,11,233.0,2.6044344902038574,2.604834794998169,0.00040030479431152344
6,27,12,208.0,3.147305488586426,3.1464719772338867,-0.0008335113525390625
6,27,13,196.0,2.917774200439453,2.916966676712036,-0.0008075237274169922
6,27,14,131.0,3.2567384243011475,3.2695565223693848,0.012818098068237305
6,27,15,125.0,2.790242910385132,2.7877700328826904,-0.0024728775024414062
6,27,16,61.0,4.113956451416016,4.1191487312316895,0.005192279815673828
6,27,17,164.0,2.230290412902832,2.2318758964538574,0.0015854835510253906
6,27,18,107.0,3.345957040786743,3.344700336456299,-0.001256704330444336
6,27,19,48.0,3.959183692932129,3.958279609680176,-0.000904083251953125
6,27,20,74.0,2.182640314102173,2.1849207878112793,0.0022804737091064453
6,27,21,103.0,2.7647080421447754,2.8378965854644775,0.07318854331970215
6,27,22,114.0,3.4331488609313965,3.4380619525909424,0.0049130916595458984
6,27,23,50.0,5.562728404998779,5.57084846496582,0.008120059967041016
6,27,24,281.0,2.4593505859375,2.458817481994629,-0.0005331039428710938
6,27,25,247.0,2.162877321243286,2.165673017501831,0.002795696258544922
6,27,26,173.0,3.780362606048584,3.7793893814086914,-0.0009732246398925781
6,27,27,166.0,3.268761396408081,3.275033950805664,0.006272554397583008
6,27,28,98.0,2.8850836753845215,2.8845691680908203,-0.0005145072937011719
6,27,29,174.0,3.2879021167755127,3.283327341079712,-0.004574775695800781
6,27,30,173.0,3.087313413619995,3.0890767574310303,0.0017633438110351562
6,27,31,215.0,3.7688708305358887,3.7697324752807617,0.0008616447448730469
6,27,32,186.0,2.7773280143737793,2.7827095985412598,0.005381584167480469
6,27,33,153.0,2.610452890396118,2.604705333709717,-0.005747556686401367
6,27,34,147.0,3.096090793609619,3.0908403396606445,-0.005250453948974609
6,27,35,50.0,4.262930870056152,4.2614216804504395,-0.0015091896057128906
6,27,36,86.0,2.5445685386657715,2.567317247390747,0.022748708724975586
6,27,37,154.0,4.032649040222168,4.030758857727051,-0.0018901824951171875
6,27,38,265.0,2.685051679611206,2.687462329864502,0.0024106502532958984
6,27,39,199.0,3.442211389541626,3.442080497741699,-0.0001308917999267578
6,27,40,138.0,3.036294937133789,3.0482070446014404,0.011912107467651367
6,27,41,98.0,3.56339955329895,3.558070659637451,-0.0053288936614990234
6,27,42,167.0,2.791276693344116,2.7976293563842773,0.006352663040161133
6,27,43,288.0,3.996307849884033,3.9982354640960693,0.0019276142120361328
6,27,44,225.0,2.764963150024414,2.758283853530884,-0.0066792964935302734
6,27,45,191.0,3.2674989700317383,3.259195327758789,-0.008303642272949219
6,27,46,92.0,4.787234783172607,4.772826671600342,-0.014408111572265625
6,27,47,41.0,5.17321252822876,5.156486511230469,-0.016726016998291016
6,27,48,231.0,3.050201892852783,3.0451810359954834,-0.005020856857299805
6,27,49,101.0,2.2807674407958984,2.28193998336792,0.0011725425720214844
6,27,50,177.0,3.28656005859375,3.288469076156616,0.001909017562866211
6,27,51,252.0,3.729534387588501,3.729504346847534,-3.0040740966796875e-05
6,27,52,259.0,3.0285918712615967,3.0227842330932617,-0.005807638168334961
6,27,53,47.0,3.0469322204589844,3.0468714237213135,-6.079673767089844e-05
6,27,54,164.0,2.354414463043213,2.3524022102355957,-0.0020122528076171875
6,27,55,94.0,3.564063310623169,3.5611512660980225,-0.0029120445251464844
6,27,56,103.0,3.668520927429199,3.665818214416504,-0.0027027130126953125
6,27,57,78.0,3.6771252155303955,3.668321371078491,-0.008803844451904297
6,27,58,239.0,3.4083893299102783,3.4111716747283936,0.0027823448181152344
6,27,59,271.0,4.502346992492676,4.505255699157715,0.0029087066650390625
6,27,60,162.0,3.0323004722595215,3.0302681922912598,-0.0020322799682617188
6,27,61,179.0,3.618516206741333,3.6273841857910156,0.008867979049682617
6,27,62,218.0,2.710827112197876,2.7172882556915283,0.006461143493652344
6,27,63,81.0,3.249349355697632,3.246180772781372,-0.0031685829162597656
6,27,64,93.0,3.696587085723877,3.692943572998047,-0.003643512725830078
6,27,65,72.0,3.9958338737487793,3.9886114597320557,-0.007222414016723633
6,27,66,230.0,3.6442677974700928,3.636122226715088,-0.008145570755004883
6,27,67,99.0,2.919395685195923,3.0093994140625,0.09000372886657715
6,27,68,213.0,2.9106554985046387,2.900749444961548,-0.00990605354309082
6,27,69,119.0,2.7914681434631348,2.794511556625366,0.0030434131622314453
6,27,70,161.0,3.1008999347686768,3.096754550933838,-0.004145383834838867
6,27,71,90.0,4.010181903839111,3.9812164306640625,-0.028965473175048828
6,27,72,181.0,3.0067594051361084,3.0115952491760254,0.004835844039916992
6,27,73,95.0,4.08024787902832,4.082989692687988,0.0027418136596679688
6,27,74,245.0,2.442718744277954,2.4419538974761963,-0.0007648468017578125
6,27,75,93.0,2.114382266998291,2.110886335372925,-0.003495931625366211
6,27,76,225.0,2.825653553009033,2.825329303741455,-0.000324249267578125
6,27,77,61.0,3.338794708251953,3.3417809009552,0.0029861927032470703
6,27,78,257.0,3.9624106884002686,3.9642601013183594,0.0018494129180908203
6,27,79,165.0,3.2207393646240234,3.219423294067383,-0.001316070556640625
6,27,80,117.0,4.315102577209473,4.31581449508667,0.0007119178771972656
6,27,81,89.0,3.6350255012512207,3.6387219429016113,0.003696441650390625
6,27,82,291.0,3.772111177444458,3.7756004333496094,0.003489255905151367
6,27,83,93.0,3.43058443069458,3.441594362258911,0.011009931564331055
6,27,84,228.0,2.4015636444091797,2.3993771076202393,-0.0021865367889404297
6,27,85,131.0,2.8454298973083496,2.8437206745147705,-0.0017092227935791016
6,27,86,191.0,4.341160774230957,4.346616268157959,0.005455493927001953
6,27,87,238.0,5.110036849975586,5.114562511444092,0.004525661468505859
6,27,88,210.0,3.3413021564483643,3.3463222980499268,0.0050201416015625
6,27,89,107.0,4.339839935302734,4.355528831481934,0.01568889617919922
6,27,90,217.0,3.0681116580963135,3.063171625137329,-0.004940032958984375
6,27,91,199.0,3.2457942962646484,3.2428228855133057,-0.0029714107513427734
6,27,92,84.0,2.6276965141296387,2.6284396648406982,0.0007431507110595703
6,27,93,271.0,3.756063222885132,3.752880811691284,-0.0031824111938476562
6,27,94,226.0,3.251934289932251,3.261932611465454,0.009998321533203125
6,27,95,258.0,3.875674247741699,3.880194664001465,0.004520416259765625
6,27,96,86.0,3.585750102996826,3.601860523223877,0.01611042022705078
6,27,97,142.0,4.497574806213379,4.49247932434082,-0.005095481872558594
6,27,98,42.0,3.347982168197632,3.3115601539611816,-0.036422014236450195
6,27,99,224.0,2.679133892059326,2.6717350482940674,-0.007398843765258789
6,27,100,197.0,2.196375608444214,2.194399356842041,-0.0019762516021728516
6,27,101,85.0,2.568619728088379,2.562305450439453,-0.006314277648925781
6,27,102,195.0,3.2174572944641113,3.2199413776397705,0.0024840831756591797
6,27,103,102.0,3.6202828884124756,3.6375389099121094,0.01725602149963379
6,27,104,181.0,3.483546018600464,3.4830636978149414,-0.00048232078552246094
6,27,105,72.0,2.1719796657562256,2.170403480529785,-0.0015761852264404297
6,27,106,130.0,4.735745906829834,4.750174522399902,0.01442861557006836
6,27,107,62.0,2.6150100231170654,2.618589162826538,0.0035791397094726562
6,27,108,263.0,3.6819097995758057,3.6862077713012695,0.004297971725463867
6,27,109,194.0,2.822662115097046,2.8246049880981445,0.0019428730010986328
6,27,110,174.0,2.753187417984009,2.759326219558716,0.006138801574707031
6,27,111,235.0,4.053600788116455,4.05739688873291,0.003796100616455078
6,27,112,143.0,4.031272888183594,4.0238752365112305,-0.007397651672363281
6,27,113,117.0,4.415828704833984,4.397050380706787,-0.018778324127197266
6,27,114,160.0,3.988440990447998,3.983452320098877,-0.004988670349121094
6,27,115,115.0,3.474060297012329,3.473947048187256,-0.00011324882507324219
6,27,116,120.0,3.551665782928467,3.5570247173309326,0.00535893440246582
6,27,117,186.0,3.7136735916137695,3.7125279903411865,-0.0011456012725830078
6,27,118,138.0,3.1632800102233887,3.165403127670288,0.002123117446899414
6,27,119,80.0,2.3273348808288574,2.3239798545837402,-0.0033550262451171875
6,27,120,164.0,2.849583864212036,2.850979804992676,0.0013959407806396484
6,27,121,215.0,3.761408567428589,3.758211612701416,-0.0031969547271728516
6,27,122,81.0,3.2764456272125244,3.292358875274658,0.01591324806213379
6,27,123,171.0,3.1637179851531982,3.173881769180298,0.01016378402709961
6,27,124,41.0,5.6693196296691895,5.672578811645508,0.0032591819763183594
6,27,125,103.0,3.8813576698303223,3.8800570964813232,-0.0013005733489990234
6,27,126,145.0,3.006119966506958,3.002286195755005,-0.003833770751953125
6,27,127,102.0,2.92803955078125,2.924015522003174,-0.004024028778076172
6,28,0,196.0,3.6189582347869873,3.611570358276367,-0.007387876510620117
6,28,1,127.0,3.22214412689209,3.225208044052124,0.0030639171600341797
6,28,2,162.0,2.2713801860809326,2.2720224857330322,0.0006422996520996094
6,28,3,92.0,4.133184909820557,4.111950397491455,-0.021234512329101562
6,28,4,194.0,3.299353837966919,3.294872760772705,-0.004481077194213867
6,28,5,115.0,2.8214778900146484,2.8005478382110596,-0.020930051803588867
6,28,6,109.0,4.325214862823486,4.331550121307373,0.006335258483886719
6,28,7,48.0,3.449648857116699,3.4505157470703125,0.0008668899536132812
6,28,8,69.0,3.7256877422332764,3.721862316131592,-0.0038254261016845703
6,28,9,85.0,3.190195322036743,3.2135093212127686,0.02331399917602539
6,28,10,238.0,2.782064914703369,2.7900538444519043,0.007988929748535156
6,28,11,233.0,2.6044344902038574,2.619502067565918,0.015067577362060547
6,28,12,208.0,3.147305488586426,3.152031421661377,0.004725933074951172
6,28,13,196.0,2.917774200439453,2.916308879852295,-0.0014653205871582031
6,28,14,131.0,3.2567384243011475,3.268646478652954,0.01190805435180664
6,28,15,125.0,2.790242910385132,2.787400245666504,-0.0028426647186279297
6,28,16,61.0,4.113956451416016,4.12735652923584,0.013400077819824219
6,28,17,164.0,2.230290412902832,2.229400157928467,-0.0008902549743652344
6,28,18,107.0,3.345957040786743,3.354785680770874,0.00882863998413086
6,28,19,48.0,3.959183692932129,3.9471189975738525,-0.012064695358276367
6,28,20,74.0,2.182640314102173,2.176354169845581,-0.006286144256591797
6,28,21,103.0,2.7647080421447754,2.6133036613464355,-0.15140438079833984
6,28,22,114.0,3.4331488609313965,3.445366621017456,0.01221776008605957
6,28,23,50.0,5.562728404998779,5.574970245361328,0.012241840362548828
6,28,24,281.0,2.4593505859375,2.4543795585632324,-0.004971027374267578
6,28,25,247.0,2.162877321243286,2.1649179458618164,0.0020406246185302734
6,28,26,173.0,3.780362606048584,3.795337438583374,0.014974832534790039
6,28,27,166.0,3.268761396408081,3.2782437801361084,0.009482383728027344
6,28,28,98.0,2.8850836753845215,2.889467477798462,0.00438380241394043
6,28,29,174.0,3.2879021167755127,3.2832417488098145,-0.004660367965698242
6,28,30,173.0,3.087313413619995,3.0863375663757324,-0.0009758472442626953
6,28,31,215.0,3.7688708305358887,3.7652406692504883,-0.0036301612854003906
6,28,32,186.0,2.7773280143737793,2.7882893085479736,0.010961294174194336
6,28,33,153.0,2.610452890396118,2.5993106365203857,-0.011142253875732422
6,28,34,147.0,3.096090793609619,3.1028354167938232,0.0067446231842041016
6,28,35,50.0,4.262930870056152,4.255191326141357,-0.007739543914794922
6,28,36,86.0,2.5445685386657715,2.5639097690582275,0.019341230392456055
6,28,37,154.0,4.032649040222168,4.03253173828125,-0.00011730194091796875
6,28,38,265.0,2.685051679611206,2.6817023754119873,-0.00334930419921875
6,28,39,199.0,3.442211389541626,3.439700126647949,-0.002511262893676758
6,28,40,138.0,3.036294937133789,3.01401686668396,-0.0222780704498291
6,28,41,98.0,3.56339955329895,3.5693957805633545,0.005996227264404297
6,28,42,167.0,2.791276693344116,2.799046039581299,0.007769346237182617
6,28,43,288.0,3.996307849884033,3.998379945755005,0.0020720958709716797
6,28,44,225.0,2.764963150024414,2.7529773712158203,-0.01198577880859375
6,28,45,191.0,3.2674989700317383,3.263136386871338,-0.004362583160400391
6,28,46,92.0,4.787234783172607,4.779296398162842,-0.007938385009765625
6,28,47,41.0,5.17321252822876,5.195026874542236,0.021814346313476562
6,28,48,231.0,3.050201892852783,3.0411386489868164,-0.009063243865966797
6,28,49,101.0,2.2807674407958984,2.279916524887085,-0.0008509159088134766
6,28,50,177.0,3.28656005859375,3.279142141342163,-0.007417917251586914
6,28,51,252.0,3.729534387588501,3.7359912395477295,0.006456851959228516
6,28,52,259.0,3.0285918712615967,3.0274717807769775,-0.0011200904846191406
6,28,53,47.0,3.0469322204589844,3.0584402084350586,0.011507987976074219
6,28,54,164.0,2.354414463043213,2.36879563331604,0.014381170272827148
6,28,55,94.0,3.564063310623169,3.56141996383667,-0.0026433467864990234
6,28,56,103.0,3.668520927429199,3.6681394577026367,-0.0003814697265625
6,28,57,78.0,3.6771252155303955,3.682176351547241,0.005051136016845703
6,28,58,239.0,3.4083893299102783,3.4120209217071533,0.003631591796875
6,28,59,271.0,4.502346992492676,4.505758285522461,0.0034112930297851562
6,28,60,162.0,3.0323004722595215,3.0295495986938477,-0.002750873565673828
6,28,61,179.0,3.618516206741333,3.635112762451172,0.016596555709838867
6,28,62,218.0,2.710827112197876,2.7059779167175293,-0.00484919548034668
6,28,63,81.0,3.249349355697632,3.2441554069519043,-0.005193948745727539
6,28,64,93.0,3.696587085723877,3.703446865081787,0.006859779357910156
6,28,65,72.0,3.9958338737487793,4.001412391662598,0.005578517913818359
6,28,66,230.0,3.6442677974700928,3.637829065322876,-0.006438732147216797
6,28,67,99.0,2.919395685195923,2.845339059829712,-0.07405662536621094
6,28,68,213.0,2.9106554985046387,2.909972906112671,-0.0006825923919677734
6,28,69,119.0,2.7914681434631348,2.7873947620391846,-0.004073381423950195
6,28,70,161.0,3.1008999347686768,3.104661226272583,0.00376129150390625
6,28,71,90.0,4.010181903839111,3.9988667964935303,-0.011315107345581055
6,28,72,181.0,3.0067594051361084,3.0193467140197754,0.012587308883666992
6,28,73,95.0,4.08024787902832,4.0754594802856445,-0.004788398742675781
6,28,74,245.0,2.442718744277954,2.4566636085510254,0.013944864273071289
6,28,75,93.0,2.114382266998291,2.1354472637176514,0.02106499671936035
6,28,76,225.0,2.825653553009033,2.821385145187378,-0.0042684078216552734
6,28,77,61.0,3.338794708251953,3.341156005859375,0.002361297607421875
6,28,78,257.0,3.9624106884002686,3.971252202987671,0.008841514587402344
6,28,79,165.0,3.2207393646240234,3.2125768661499023,-0.008162498474121094
6,28,80,117.0,4.315102577209473,4.30693244934082,-0.008170127868652344
6,28,81,89.0,3.6350255012512207,3.629472017288208,-0.005553483963012695
6,28,82,291.0,3.772111177444458,3.7673566341400146,-0.004754543304443359
6,28,83,93.0,3.43058443069458,3.440319776535034,0.009735345840454102
6,28,84,228.0,2.4015636444091797,2.400580644607544,-0.0009829998016357422
6,28,85,131.0,2.8454298973083496,2.851778030395508,0.006348133087158203
6,28,86,191.0,4.341160774230957,4.341919898986816,0.000759124755859375
6,28,87,238.0,5.110036849975586,5.115778923034668,0.005742073059082031
6,28,88,210.0,3.3413021564483643,3.3330583572387695,-0.008243799209594727
6,28,89,107.0,4.339839935302734,4.36055850982666,0.02071857452392578
6,28,90,217.0,3.0681116580963135,3.0674192905426025,-0.0006923675537109375
6,28,91,199.0,3.2457942962646484,3.2438583374023438,-0.0019359588623046875
6,28,92,84.0,2.6276965141296387,2.651850938796997,0.0241544246673584
6,28,93,271.0,3.756063222885132,3.7547245025634766,-0.0013387203216552734
6,28,94,226.0,3.251934289932251,3.2615809440612793,0.00964665412902832
6,28,95,258.0,3.875674247741699,3.8739583492279053,-0.0017158985137939453
6,28,96,86.0,3.585750102996826,3.5738418102264404,-0.011908292770385742
6,28,97,142.0,4.497574806213379,4.507704257965088,0.010129451751708984
6,28,98,42.0,3.347982168197632,3.3367228507995605,-0.011259317398071289
6,28,99,224.0,2.679133892059326,2.675393581390381,-0.0037403106689453125
6,28,100,197.0,2.196375608444214,2.1921966075897217,-0.0041790008544921875
6,28,101,85.0,2.568619728088379,2.562289237976074,-0.0063304901123046875
6,28,102,195.0,3.2174572944641113,3.2153327465057373,-0.0021245479583740234
6,28,103,102.0,3.6202828884124756,3.622589349746704,0.0023064613342285156
6,28,104,181.0,3.483546018600464,3.4828596115112305,-0.0006864070892333984
6,28,105,72.0,2.1719796657562256,2.1548845767974854,-0.017095088958740234
6,28,106,130.0,4.735745906829834,4.717896938323975,-0.017848968505859375
6,28,107,62.0,2.6150100231170654,2.6153573989868164,0.00034737586975097656
6,28,108,263.0,3.6819097995758057,3.6837265491485596,0.0018167495727539062
6,28,109,194.0,2.822662115097046,2.813871383666992,-0.008790731430053711
6,28,110,174.0,2.753187417984009,2.753662586212158,0.00047516822814941406
6,28,111,235.0,4.053600788116455,4.048512935638428,-0.005087852478027344
6,28,112,143.0,4.031272888183594,4.042121887207031,0.0108489990234375
6,28,113,117.0,4.415828704833984,4.362519264221191,-0.05330944061279297
6,28,114,160.0,3.988440990447998,3.9870753288269043,-0.00136566162109375
6,28,115,115.0,3.474060297012329,3.4805471897125244,0.0064868927001953125
6,28,116,120.0,3.551665782928467,3.5540013313293457,0.0023355484008789062
6,28,117,186.0,3.7136735916137695,3.7134976387023926,-0.00017595291137695312
6,28,118,138.0,3.1632800102233887,3.1624884605407715,-0.0007915496826171875
6,28,119,80.0,2.3273348808288574,2.3352322578430176,0.007897377014160156
6,28,120,164.0,2.849583864212036,2.854749917984009,0.005166053771972656
6,28,121,215.0,3.761408567428589,3.7793514728546143,0.01794290542602539
6,28,122,81.0,3.2764456272125244,3.268311023712158,-0.008134603500366211
6,28,123,171.0,3.1637179851531982,3.174628734588623,0.010910749435424805
6,28,124,41.0,5.6693196296691895,5.795485496520996,0.12616586685180664
6,28,125,103.0,3.8813576698303223,3.892188310623169,0.01083064079284668
6,28,126,145.0,3.006119966506958,3.0092251300811768,0.00310516357421875
6,28,127,102.0,2.92803955078125,2.9155662059783936,-0.012473344802856445
6,29,0,196.0,3.6189582347869873,3.6116437911987305,-0.007314443588256836
6,29,1,127.0,3.22214412689209,3.2215206623077393,-0.0006234645843505859
6,29,2,162.0,2.2713801860809326,2.266881227493286,-0.004498958587646484
6,29,3,92.0,4.133184909820557,4.132697105407715,-0.0004878044128417969
6,29,4,194.0,3.299353837966919,3.3012988567352295,0.0019450187683105469
6,29,5,115.0,2.8214778900146484,2.823821544647217,0.0023436546325683594
6,29,6,109.0,4.325214862823486,4.329986095428467,0.004771232604980469
6,29,7,48.0,3.449648857116699,3.4450454711914062,-0.004603385925292969
6,29,8,69.0,3.7256877422332764,3.7280547618865967,0.0023670196533203125
6,29,9,85.0,3.190195322036743,3.1825215816497803,-0.007673740386962891
6,29,10,238.0,2.782064914703369,2.7904796600341797,0.008414745330810547
6,29,11,233.0,2.6044344902038574,2.603985548019409,-0.0004489421844482422
6,29,12,208.0,3.147305488586426,3.146206855773926,-0.0010986328125
6,29,13,196.0,2.917774200439453,2.922394037246704,0.0046198368072509766
6,29,14,131.0,3.2567384243011475,3.2598671913146973,0.0031287670135498047
6,29,15,125.0,2.790242910385132,2.7910218238830566,0.0007789134979248047
6,29,16,61.0,4.113956451416016,4.110910415649414,-0.0030460357666015625
6,29,17,164.0,2.230290412902832,2.232623338699341,0.002332925796508789
6,29,18,107.0,3.345957040786743,3.3454267978668213,-0.000530242919921875
6,29,19,48.0,3.959183692932129,3.958045244216919,-0.001138448715209961
6,29,20,74.0,2.182640314102173,2.187670946121216,0.005030632019042969
6,29,21,103.0,2.7647080421447754,2.7771224975585938,0.01241445541381836
6,29,22,114.0,3.4331488609313965,3.4357926845550537,0.0026438236236572266
6,29,23,50.0,5.562728404998779,5.583834171295166,0.02110576629638672
6,29,24,281.0,2.4593505859375,2.4491748809814453,-0.010175704956054688
6,29,25,247.0,2.162877321243286,2.162228584289551,-0.0006487369537353516
6,29,26,173.0,3.780362606048584,3.7789254188537598,-0.0014371871948242188
6,29,27,166.0,3.268761396408081,3.2715089321136475,0.0027475357055664062
6,29,28,98.0,2.8850836753845215,2.8845837116241455,-0.0004999637603759766
6,29,29,174.0,3.2879021167755127,3.2869300842285156,-0.0009720325469970703
6,29,30,173.0,3.087313413619995,3.0934572219848633,0.006143808364868164
6,29,31,215.0,3.7688708305358887,3.7710537910461426,0.0021829605102539062
6,29,32,186.0,2.7773280143737793,2.776392698287964,-0.0009353160858154297
6,29,33,153.0,2.610452890396118,2.601848602294922,-0.008604288101196289
6,29,34,147.0,3.096090793609619,3.095635175704956,-0.00045561790466308594
6,29,35,50.0,4.262930870056152,4.249217987060547,-0.013712882995605469
6,29,36,86.0,2.5445685386657715,2.5409889221191406,-0.0035796165466308594
6,29,37,154.0,4.032649040222168,4.0239434242248535,-0.008705615997314453
6,29,38,265.0,2.685051679611206,2.685094118118286,4.2438507080078125e-05
6,29,39,199.0,3.442211389541626,3.431861400604248,-0.01034998893737793
6,29,40,138.0,3.036294937133789,3.0410773754119873,0.004782438278198242
6,29,41,98.0,3.56339955329895,3.5648233890533447,0.0014238357543945312
6,29,42,167.0,2.791276693344116,2.790313482284546,-0.0009632110595703125
6,29,43,288.0,3.996307849884033,3.9973902702331543,0.0010824203491210938
6,29,44,225.0,2.764963150024414,2.758765459060669,-0.006197690963745117
6,29,45,191.0,3.2674989700317383,3.2687761783599854,0.0012772083282470703
6,29,46,92.0,4.787234783172607,4.782253265380859,-0.004981517791748047
6,29,47,41.0,5.17321252822876,5.181084632873535,0.00787210464477539
6,29,48,231.0,3.050201892852783,3.0485353469848633,-0.0016665458679199219
6,29,49,101.0,2.2807674407958984,2.279680013656616,-0.0010874271392822266
6,29,50,177.0,3.28656005859375,3.285454273223877,-0.0011057853698730469
6,29,51,252.0,3.729534387588501,3.7339510917663574,0.004416704177856445
6,29,52,259.0,3.0285918712615967,3.024324417114258,-0.004267454147338867
6,29,53,47.0,3.0469322204589844,3.0523364543914795,0.005404233932495117
6,29,54,164.0,2.354414463043213,2.3536477088928223,-0.000766754150390625
6,29,55,94.0,3.564063310623169,3.561767816543579,-0.0022954940795898438
6,29,56,103.0,3.668520927429199,3.656949281692505,-0.011571645736694336
6,29,57,78.0,3.6771252155303955,3.6801276206970215,0.0030024051666259766
6,29,58,239.0,3.4083893299102783,3.406433582305908,-0.001955747604370117
6,29,59,271.0,4.502346992492676,4.505389213562012,0.0030422210693359375
6,29,60,162.0,3.0323004722595215,3.0238473415374756,-0.008453130722045898
6,29,61,179.0,3.618516206741333,3.616199016571045,-0.002317190170288086
6,29,62,218.0,2.710827112197876,2.713406801223755,0.0025796890258789062
6,29,63,81.0,3.249349355697632,3.25433611869812,0.004986763000488281
6,29,64,93.0,3.696587085723877,3.699035406112671,0.0024483203887939453
6,29,65,72.0,3.9958338737487793,3.9980685710906982,0.0022346973419189453
6,29,66,230.0,3.6442677974700928,3.64198637008667,-0.0022814273834228516
6,29,67,99.0,2.919395685195923,2.94039249420166,0.020996809005737305
6,29,68,213.0,2.9106554985046387,2.8986027240753174,-0.012052774429321289
6,29,69,119.0,2.7914681434631348,2.789846658706665,-0.0016214847564697266
6,29,70,161.0,3.1008999347686768,3.101774215698242,0.0008742809295654297
6,29,71,90.0,4.010181903839111,4.032599925994873,0.02241802215576172
6,29,72,181.0,3.0067594051361084,3.0061612129211426,-0.0005981922149658203
6,29,73,95.0,4.08024787902832,4.078447341918945,-0.001800537109375
6,29,74,245.0,2.442718744277954,2.4370148181915283,-0.005703926086425781
6,29,75,93.0,2.114382266998291,2.1174468994140625,0.0030646324157714844
6,29,76,225.0,2.825653553009033,2.8259923458099365,0.0003387928009033203
6,29,77,61.0,3.338794708251953,3.331623077392578,-0.007171630859375
6,29,78,257.0,3.9624106884002686,3.963387966156006,0.0009772777557373047
6,29,79,165.0,3.2207393646240234,3.223766326904297,0.0030269622802734375
6,29,80,117.0,4.315102577209473,4.314888954162598,-0.000213623046875
6,29,81,89.0,3.6350255012512207,3.639721393585205,0.004695892333984375
6,29,82,291.0,3.772111177444458,3.774658679962158,0.0025475025177001953
6,29,83,93.0,3.43058443069458,3.424835205078125,-0.005749225616455078
6,29,84,228.0,2.4015636444091797,2.3925020694732666,-0.009061574935913086
6,29,85,131.0,2.8454298973083496,2.8476850986480713,0.0022552013397216797
6,29,86,191.0,4.341160774230957,4.341210842132568,5.0067901611328125e-05
6,29,87,238.0,5.110036849975586,5.116702079772949,0.006665229797363281
6,29,88,210.0,3.3413021564483643,3.3454859256744385,0.004183769226074219
6,29,89,107.0,4.339839935302734,4.343445777893066,0.0036058425903320312
6,29,90,217.0,3.0681116580963135,3.0683791637420654,0.0002675056457519531
6,29,91,199.0,3.2457942962646484,3.244511365890503,-0.0012829303741455078
6,29,92,84.0,2.6276965141296387,2.6376898288726807,0.009993314743041992
6,29,93,271.0,3.756063222885132,3.7537004947662354,-0.0023627281188964844
6,29,94,226.0,3.251934289932251,3.246143102645874,-0.005791187286376953
6,29,95,258.0,3.875674247741699,3.8780012130737305,0.00232696533203125
6,29,96,86.0,3.585750102996826,3.5996429920196533,0.013892889022827148
6,29,97,142.0,4.497574806213379,4.4990553855896,0.0014805793762207031
6,29,98,42.0,3.347982168197632,3.3358988761901855,-0.012083292007446289
6,29,99,224.0,2.679133892059326,2.6735661029815674,-0.005567789077758789
6,29,100,197.0,2.196375608444214,2.1927382946014404,-0.0036373138427734375
6,29,101,85.0,2.568619728088379,2.5665171146392822,-0.0021026134490966797
6,29,102,195.0,3.2174572944641113,3.2167627811431885,-0.0006945133209228516
6,29,103,102.0,3.6202828884124756,3.626577854156494,0.006294965744018555
6,29,104,181.0,3.483546018600464,3.4798130989074707,-0.003732919692993164
6,29,105,72.0,2.1719796657562256,2.1803431510925293,0.008363485336303711
6,29,106,130.0,4.735745906829834,4.73926305770874,0.00351715087890625
6,29,107,62.0,2.6150100231170654,2.6167001724243164,0.0016901493072509766
